2.783816317301255339e-01,9.994793281636271676e-01,-1.664455224890766250e-01,-4.535198592541320739e-01,6.936750389566426200e-01,-6.944551464199903990e-01,-2.103444955600186628e-01,-8.197509606691242290e-01,-4.798261337834475171e-01,4.038523313191293429e-01,2.948706826811549053e-01,-3.478139651595306692e-01,-7.390062250568518731e-01,8.883605031450987344e-01,-4.177340537111451368e-02,9.907097287260895335e-01,-4.629206833211239047e-01,3.219358635956506287e-01
1.452049848766856499e-01,-8.872772259027585928e-01,-7.554426114340664355e-01,8.837329252039327621e-02,9.843104854453137431e-01,7.418953461225914481e-01,-1.098237715963756855e-02,-1.949012883488097092e-01,-7.815534713467331418e-01,-5.397032843932443313e-01,1.084657795162580207e-01,9.567916630933672728e-01,-8.158243619453793283e-01,8.882566793695527707e-01,7.659244189978298145e-01,-4.982172286629034108e-01,-1.059537221304653887e-01,7.429854714514814162e-01
4.281873005762983908e-01,3.302674150240376694e-01,7.570986017292329340e-01,-7.409071917821676845e-01,-1.683131463476466028e-01,2.901397685754636413e-02,-6.332878407879396487e-01,7.280837065323515489e-01,-1.552234058959527374e-01,-7.098818565133531155e-01,6.620996009637365454e-01,-2.667735368732166990e-01,-7.605195166268527984e-01,-2.369402864064633629e-01,3.248802763318940912e-01,-5.485311241971597696e-01,8.967870642569226725e-01,8.550279315526547741e-01
5.879766678004791913e-01,-4.875675848373006716e-03,-5.669126522337593066e-01,9.152301490942666984e-01,4.091068955936518758e-01,8.933924057472051317e-01,2.679740125292700004e-01,3.451140895599833502e-01,-8.710611215496391058e-01,3.705571229576676284e-01,-4.698906256235420020e-01,2.214426421866844130e-02,-1.103067343619299479e-01,-1.148352994046157871e-01,5.206192510078080371e-01,-7.067325313925121311e-01,-2.484651543424074571e-01,-1.397111105351620530e-01
1.618597069479852379e-01,2.736486714763630701e-01,-6.330261724546502045e-01,-3.194647498316989243e-01,-8.066794672130845889e-01,2.482082380324346360e-01,7.427294299723423698e-01,-3.240562879185548972e-01,2.363911709110213533e-01,6.415006514789391989e-01,-3.475610643512128117e-01,9.050576084327419668e-01,5.916638635753739273e-01,-7.101769571058744734e-01,1.939456732684474716e-01,-6.046603928204539180e-01,-1.293730681441052077e-02,9.820997999181746430e-02
-7.589794897363271176e-01,-4.720615865861943483e-02,-7.772152691920029000e-01,-1.236151582972671026e-01,7.106183588796370909e-01,7.152477311068323740e-01,-3.685160303853713959e-01,3.858989068362730368e-01,-5.171342480450333845e-01,4.615381075860791604e-02,5.874157396877663917e-01,-1.119440736554235816e-01,7.461184913070249003e-01,-9.620004185853558987e-01,-9.782561321542226906e-02,-9.644024671856028519e-01,1.198490340019511269e-01,8.482450468434876711e-02
8.869009379720398378e-01,-8.894453896110425806e-01,-7.915878850868649508e-01,-6.237157918433569037e-01,-4.718904016122209555e-01,3.088003359474353893e-01,4.727268443181988911e-01,-9.261249985096933202e-01,-3.361525239710494439e-01,-3.485380748199899958e-01,9.545901170502626432e-01,6.199819792492111681e-01,8.108167880674708172e-01,-4.270028128320015881e-01,-1.567012586307749977e-01,3.879645367042616755e-02,-8.821864276285413808e-01,-2.512505091382255529e-02
1.790623839304021914e-01,-7.915909469048041380e-01,-1.631501956743910409e-01,-6.858487656002720811e-02,7.429253806970101959e-01,7.223054456676658575e-01,-8.026289770794743372e-01,-5.600188881163135068e-01,8.097509197205490228e-01,-7.614368887829834343e-01,3.778073486214199583e-01,-1.101321414126834597e-01,7.086546734572298778e-01,-7.370101695557460530e-01,6.155768786189375064e-01,6.046010560183296967e-01,5.487154553420614533e-02,8.631688802336048294e-01
8.933234948185722057e-01,-5.632454219838816112e-01,-2.638074983154798936e-01,5.085940067955359023e-01,-9.648741957776305611e-01,4.593660941709953871e-01,-5.694798292606226831e-01,-3.459974995531849284e-01,-4.329801560397870119e-01,-6.724984869676253751e-02,4.893722330292231693e-01,-2.112352818032541268e-01,5.791758313314909756e-02,1.639216065291735358e-01,-9.290312348867173498e-01,-6.664592934974735705e-01,-9.704223215001297476e-01,-4.097715658828298135e-01
-2.687147850520021919e-02,9.235880510832512602e-01,-1.816609395457542409e-01,7.010886092855082019e-01,7.440799281473278182e-01,9.961568123404715980e-01,-2.361979374053539971e-01,-4.712023732669663456e-01,2.416823614123353448e-01,8.639687499443662322e-01,5.774184948771734494e-01,1.411247002796112149e-02,7.519204629691889075e-02,2.090555751446416810e-01,1.441298185064388004e-01,4.153002206322009560e-01,3.396160295754175884e-01,-4.364273378237957246e-01
1.264350757296095473e-01,-4.797877245784134548e-01,-6.808976659727923320e-01,-7.827546747204456867e-01,9.867340722779571749e-02,-2.933500549579264316e-01,-7.423661656844700030e-01,-4.543342517019399729e-02,-7.874870916887726224e-01,-4.167069142433261764e-01,7.064626947802081780e-01,-5.841231493135401465e-02,-5.360479508960720452e-01,-1.221827245245539206e-01,-1.095546104267230980e-02,-8.537410137780570007e-01,5.051759838031091299e-01,2.690383705534955538e-01
2.772103114011459368e-02,-1.706117179712831611e-01,-5.431255046446930024e-01,8.881037690702784371e-01,-2.320376439999574103e-01,7.337057686715486859e-01,4.856179289727406978e-01,9.516804093158373057e-01,8.407445438039879981e-01,4.975534111873483045e-01,1.902461414019069874e-01,-4.827693289768120177e-01,3.410450474996129522e-01,3.128850972538230746e-01,-9.657910876259823141e-01,-2.326179132551382533e-01,-6.722969192001864158e-01,9.106185005678399946e-01
-4.204444950169834438e-01,2.099893838619304454e-01,-2.610890194420065757e-01,7.953894111655792631e-01,9.669927525137140822e-01,6.654841286284529644e-01,-4.735785807649299795e-01,3.878995050907430020e-02,3.906331348885803134e-01,-7.449289592040906349e-01,6.434525224856142422e-01,-4.489656111517430492e-01,-4.837797363968421305e-01,-4.752269656203633730e-01,-5.317728333282412123e-01,2.284167175981237641e-01,1.963005681457505869e-01,3.056155007198402274e-01
-2.507974807874764345e-01,6.143871484061613764e-01,-1.213224139804511825e-01,-4.223358723159587047e-01,-6.052391150946012655e-01,-9.309998189407886482e-01,-2.250568684025218147e-01,-2.301785826933355761e-01,-7.827185540550611886e-01,7.165529959519651992e-01,-4.248173742018068744e-01,8.339676296181348647e-01,2.470310288642285634e-02,8.831722603967082641e-01,-7.214298759625219493e-01,1.225669420934925036e-01,1.934190520714365036e-01,1.593346495658765072e-01
7.627294936389623636e-01,-9.674580333233036011e-01,1.511253507094034720e-01,-3.006335804115360943e-01,-7.566709891683909284e-01,-3.539564618352684100e-01,-7.310845758817363649e-01,6.192471214135397695e-01,-6.723791865613548691e-01,-6.534769241459197353e-01,1.305639605543738035e-01,7.499947969876168408e-01,3.458652501083883113e-01,-4.391049337141217368e-01,2.310663965075343551e-01,-4.454264834572214671e-01,6.914159383094176103e-01,8.931257841455289004e-01
-4.816233925997481791e-02,-5.810528802035441753e-01,5.507220573267443964e-01,-5.591758838056608560e-01,2.879816401252319746e-01,6.420189024858726778e-01,-7.850079041675845914e-01,-9.482000959024385889e-01,-5.454410046671900325e-01,-3.513374141133904782e-01,6.783732509384052811e-01,1.207223350939250484e-01,-2.883708729988332387e-01,6.424870622111067409e-01,-7.326469128416963628e-01,5.071850861983768777e-01,-2.841997492997274666e-01,3.202407098410831043e-01
-1.968685988203833226e-01,-7.805759676454897544e-01,-7.957951243244556494e-01,-3.468334530494943113e-01,-8.046582413970782000e-01,3.208902622672651361e-01,2.707706691579123692e-01,4.993078372099144513e-01,7.841217367326820398e-01,-2.254385569199657269e-01,-9.334657523981058080e-01,-9.109086995686068722e-01,5.152594567270305514e-01,-6.758247326226074492e-02,-1.292170917062094304e-01,-8.356041666242808308e-01,9.835555819317165493e-02,-5.014452710045929074e-01
-5.413359559167116863e-01,9.651280993403954511e-02,-3.365853340050106723e-02,6.969912821406587522e-01,1.573885890204482774e-01,6.263159465373591139e-02,6.287953302565334468e-01,-3.485514199130737012e-01,3.496708508558528106e-01,-1.974004613762736504e-02,-1.328177295598773622e-01,-7.785268242878464751e-01,-8.353351265608530696e-01,-2.177196617451273575e-01,-2.718001019255940065e-01,-7.687461990210986418e-01,-7.778211850300376096e-01,-7.374057333364387734e-01
